Years,Births,Carrying Capacity,Deaths,Effect of Population Size on Births,Initial Carrying Capacity,Initial Max Crude Birth Rate,Initial Mortality Rate,Initial Population,Max Crude Birth Rate,Mortality Rate,Population,Population Fraction,IP1 Crude Birth Rate.ES,IP1 Crude Birth Rate.Intervention Point,IP1 Crude Birth Rate.SW,IP1 Crude Birth Rate.T1,IP2 Mortality Rate.ES,IP2 Mortality Rate.Intervention Point,IP2 Mortality Rate.SW,IP2 Mortality Rate.T1,IP3 Carrying Capacity.ES,IP3 Carrying Capacity.Intervention Point,IP3 Carrying Capacity.SW,IP3 Carrying Capacity.T1,IP4 Effect of Population Size on Births.ES,IP4 Effect of Population Size on Births.Intervention Point,IP4 Effect of Population Size on Births.SW,IP4 Effect of Population Size on Births.T1
61.296875,5.1608441849,120,4.12193302939,0.313006934514,80,0.2,0.05,120,0.2,0.05,82.4391678583,0.686993065486,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.2978515625,5.16076830313,120,4.12198375438,0.312998480864,80,0.2,0.05,120,0.2,0.05,82.4401822964,0.687001519136,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.298828125,5.16069242717,120,4.12203447319,0.312990028244,80,0.2,0.05,120,0.2,0.05,82.4411966108,0.687009971756,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.2998046875,5.16061655703,120,4.12208518582,0.312981576654,80,0.2,0.05,120,0.2,0.05,82.4422108016,0.687018423346,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.30078125,5.16054069271,120,4.12213589227,0.312973126094,80,0.2,0.05,120,0.2,0.05,82.4432248688,0.687026873906,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3017578125,5.1604648342,120,4.12218659254,0.312964676564,80,0.2,0.05,120,0.2,0.05,82.4442388123,0.687035323436,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.302734375,5.16038898152,120,4.12223728663,0.312956228064,80,0.2,0.05,120,0.2,0.05,82.4452526324,0.687043771936,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3037109375,5.16031313465,120,4.12228797454,0.312947780593,80,0.2,0.05,120,0.2,0.05,82.4462663288,0.687052219407,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3046875,5.16023729361,120,4.12233865628,0.312939334153,80,0.2,0.05,120,0.2,0.05,82.4472799017,0.687060665847,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3056640625,5.16016145838,120,4.12238933183,0.312930888741,80,0.2,0.05,120,0.2,0.05,82.448293351,0.687069111259,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.306640625,5.16008562898,120,4.12244000121,0.31292244436,80,0.2,0.05,120,0.2,0.05,82.4493066768,0.68707755564,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3076171875,5.16000980539,120,4.12249066441,0.312914001007,80,0.2,0.05,120,0.2,0.05,82.4503198791,0.687085998993,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.30859375,5.15993398763,120,4.12254132144,0.312905558684,80,0.2,0.05,120,0.2,0.05,82.4513329579,0.687094441316,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3095703125,5.15985817569,120,4.12259197229,0.31289711739,80,0.2,0.05,120,0.2,0.05,82.4523459132,0.68710288261,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.310546875,5.15978236957,120,4.12264261697,0.312888677125,80,0.2,0.05,120,0.2,0.05,82.453358745,0.687111322875,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3115234375,5.15970656927,120,4.12269325547,0.312880237889,80,0.2,0.05,120,0.2,0.05,82.4543714533,0.687119762111,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3125,5.1596307748,120,4.1227438878,0.312871799682,80,0.2,0.05,120,0.2,0.05,82.4553840381,0.687128200318,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3134765625,5.15955498614,120,4.12279451396,0.312863362504,80,0.2,0.05,120,0.2,0.05,82.4563964995,0.687136637496,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.314453125,5.15947920332,120,4.12284513394,0.312854926354,80,0.2,0.05,120,0.2,0.05,82.4574088375,0.687145073646,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3154296875,5.15940342631,120,4.12289574775,0.312846491233,80,0.2,0.05,120,0.2,0.05,82.458421052,0.687153508767,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.31640625,5.15932765513,120,4.12294635539,0.312838057141,80,0.2,0.05,120,0.2,0.05,82.4594331431,0.687161942859,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3173828125,5.15925188977,120,4.12299695686,0.312829624076,80,0.2,0.05,120,0.2,0.05,82.4604451108,0.687170375924,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.318359375,5.15917613024,120,4.12304755216,0.31282119204,80,0.2,0.05,120,0.2,0.05,82.4614569552,0.68717880796,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3193359375,5.15910037654,120,4.1230981413,0.312812761033,80,0.2,0.05,120,0.2,0.05,82.4624686761,0.687187238967,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3203125,5.15902462866,120,4.12314872426,0.312804331053,80,0.2,0.05,120,0.2,0.05,82.4634802737,0.687195668947,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3212890625,5.1589488866,120,4.12319930105,0.312795902101,80,0.2,0.05,120,0.2,0.05,82.4644917479,0.687204097899,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.322265625,5.15887315037,120,4.12324987168,0.312787474177,80,0.2,0.05,120,0.2,0.05,82.4655030987,0.687212525823,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3232421875,5.15879741997,120,4.12330043614,0.312779047281,80,0.2,0.05,120,0.2,0.05,82.4665143262,0.687220952719,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.32421875,5.1587216954,120,4.12335099443,0.312770621413,80,0.2,0.05,120,0.2,0.05,82.4675254304,0.687229378587,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3251953125,5.15864597665,120,4.12340154656,0.312762196572,80,0.2,0.05,120,0.2,0.05,82.4685364113,0.687237803428,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.326171875,5.15857026373,120,4.12345209252,0.312753772759,80,0.2,0.05,120,0.2,0.05,82.4695472689,0.687246227241,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3271484375,5.15849455664,120,4.12350263232,0.312745349973,80,0.2,0.05,120,0.2,0.05,82.4705580032,0.687254650027,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.328125,5.15841885538,120,4.12355316595,0.312736928215,80,0.2,0.05,120,0.2,0.05,82.4715686142,0.687263071785,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3291015625,5.15834315995,120,4.12360369342,0.312728507483,80,0.2,0.05,120,0.2,0.05,82.472579102,0.687271492517,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.330078125,5.15826747034,120,4.12365421473,0.312720087779,80,0.2,0.05,120,0.2,0.05,82.4735894665,0.687279912221,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3310546875,5.15819178657,120,4.12370472987,0.312711669102,80,0.2,0.05,120,0.2,0.05,82.4745997078,0.687288330898,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.33203125,5.15811610862,120,4.12375523885,0.312703251452,80,0.2,0.05,120,0.2,0.05,82.4756098258,0.687296748548,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3330078125,5.15804043651,120,4.12380574167,0.312694834828,80,0.2,0.05,120,0.2,0.05,82.4766198206,0.687305165172,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.333984375,5.15796477023,120,4.12385623834,0.312686419231,80,0.2,0.05,120,0.2,0.05,82.4776296922,0.687313580769,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3349609375,5.15788910978,120,4.12390672884,0.312678004661,80,0.2,0.05,120,0.2,0.05,82.4786394407,0.687321995339,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3359375,5.15781345516,120,4.12395721318,0.312669591117,80,0.2,0.05,120,0.2,0.05,82.4796490659,0.687330408883,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3369140625,5.15773780637,120,4.12400769136,0.3126611786,80,0.2,0.05,120,0.2,0.05,82.480658568,0.6873388214,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.337890625,5.15766216341,120,4.12405816338,0.312652767109,80,0.2,0.05,120,0.2,0.05,82.4816679469,0.687347232891,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3388671875,5.15758652629,120,4.12410862925,0.312644356645,80,0.2,0.05,120,0.2,0.05,82.4826772026,0.687355643355,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.33984375,5.157510895,120,4.12415908896,0.312635947206,80,0.2,0.05,120,0.2,0.05,82.4836863353,0.687364052794,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3408203125,5.15743526954,120,4.12420954251,0.312627538794,80,0.2,0.05,120,0.2,0.05,82.4846953448,0.687372461206,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.341796875,5.15735964992,120,4.12425998991,0.312619131407,80,0.2,0.05,120,0.2,0.05,82.4857042311,0.687380868593,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3427734375,5.15728403613,120,4.12431043115,0.312610725046,80,0.2,0.05,120,0.2,0.05,82.4867129944,0.687389274954,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.34375,5.15720842817,120,4.12436086624,0.312602319711,80,0.2,0.05,120,0.2,0.05,82.4877216346,0.687397680289,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3447265625,5.15713282605,120,4.12441129517,0.312593915402,80,0.2,0.05,120,0.2,0.05,82.4887301517,0.687406084598,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.345703125,5.15705722977,120,4.12446171795,0.312585512118,80,0.2,0.05,120,0.2,0.05,82.4897385458,0.687414487882,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3466796875,5.15698163932,120,4.12451213458,0.31257710986,80,0.2,0.05,120,0.2,0.05,82.4907468168,0.68742289014,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.34765625,5.1569060547,120,4.12456254505,0.312568708627,80,0.2,0.05,120,0.2,0.05,82.4917549648,0.687431291373,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3486328125,5.15683047593,120,4.12461294937,0.312560308419,80,0.2,0.05,120,0.2,0.05,82.4927629897,0.687439691581,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.349609375,5.15675490299,120,4.12466334754,0.312551909237,80,0.2,0.05,120,0.2,0.05,82.4937708916,0.687448090763,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3505859375,5.15667933588,120,4.12471373956,0.312543511079,80,0.2,0.05,120,0.2,0.05,82.4947786705,0.687456488921,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3515625,5.15660377461,120,4.12476412544,0.312535113947,80,0.2,0.05,120,0.2,0.05,82.4957863264,0.687464886053,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3525390625,5.15652821919,120,4.12481450516,0.312526717839,80,0.2,0.05,120,0.2,0.05,82.4967938593,0.687473282161,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.353515625,5.1564526696,120,4.12486487873,0.312518322756,80,0.2,0.05,120,0.2,0.05,82.4978012693,0.687481677244,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3544921875,5.15637712584,120,4.12491524615,0.312509928698,80,0.2,0.05,120,0.2,0.05,82.4988085563,0.687490071302,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.35546875,5.15630158793,120,4.12496560743,0.312501535664,80,0.2,0.05,120,0.2,0.05,82.4998157203,0.687498464336,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3564453125,5.15622605586,120,4.12501596256,0.312493143655,80,0.2,0.05,120,0.2,0.05,82.5008227614,0.687506856345,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.357421875,5.15615052962,120,4.12506631154,0.31248475267,80,0.2,0.05,120,0.2,0.05,82.5018296796,0.68751524733,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3583984375,5.15607500923,120,4.12511665437,0.312476362709,80,0.2,0.05,120,0.2,0.05,82.5028364749,0.687523637291,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.359375,5.15599949467,120,4.12516699107,0.312467973773,80,0.2,0.05,120,0.2,0.05,82.5038431472,0.687532026227,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3603515625,5.15592398596,120,4.12521732161,0.312459585861,80,0.2,0.05,120,0.2,0.05,82.5048496967,0.687540414139,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.361328125,5.15584848308,120,4.12526764601,0.312451198972,80,0.2,0.05,120,0.2,0.05,82.5058561233,0.687548801028,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3623046875,5.15577298605,120,4.12531796427,0.312442813108,80,0.2,0.05,120,0.2,0.05,82.5068624271,0.687557186892,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.36328125,5.15569749486,120,4.12536827639,0.312434428267,80,0.2,0.05,120,0.2,0.05,82.5078686079,0.687565571733,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3642578125,5.15562200951,120,4.12541858236,0.31242604445,80,0.2,0.05,120,0.2,0.05,82.508874666,0.68757395555,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.365234375,5.15554653001,120,4.12546888219,0.312417661657,80,0.2,0.05,120,0.2,0.05,82.5098806012,0.687582338343,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3662109375,5.15547105634,120,4.12551917588,0.312409279887,80,0.2,0.05,120,0.2,0.05,82.5108864135,0.687590720113,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3671875,5.15539558852,120,4.12556946343,0.312400899141,80,0.2,0.05,120,0.2,0.05,82.5118921031,0.687599100859,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3681640625,5.15532012655,120,4.12561974484,0.312392519417,80,0.2,0.05,120,0.2,0.05,82.5128976699,0.687607480583,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.369140625,5.15524467042,120,4.12567002011,0.312384140718,80,0.2,0.05,120,0.2,0.05,82.5139031139,0.687615859282,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3701171875,5.15516922013,120,4.12572028924,0.312375763041,80,0.2,0.05,120,0.2,0.05,82.5149084351,0.687624236959,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.37109375,5.15509377568,120,4.12577055223,0.312367386387,80,0.2,0.05,120,0.2,0.05,82.5159136336,0.687632613613,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3720703125,5.15501833708,120,4.12582080908,0.312359010756,80,0.2,0.05,120,0.2,0.05,82.5169187093,0.687640989244,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.373046875,5.15494290433,120,4.1258710598,0.312350636148,80,0.2,0.05,120,0.2,0.05,82.5179236623,0.687649363852,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3740234375,5.15486747742,120,4.12592130438,0.312342262562,80,0.2,0.05,120,0.2,0.05,82.5189284925,0.687657737438,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.375,5.15479205636,120,4.12597154283,0.31233389,80,0.2,0.05,120,0.2,0.05,82.5199332,0.68766611,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3759765625,5.15471664114,120,4.12602177513,0.312325518459,80,0.2,0.05,120,0.2,0.05,82.5209377849,0.687674481541,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.376953125,5.15464123177,120,4.12607200131,0.312317147942,80,0.2,0.05,120,0.2,0.05,82.521942247,0.687682852058,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3779296875,5.15456582825,120,4.12612222135,0.312308778446,80,0.2,0.05,120,0.2,0.05,82.5229465865,0.687691221554,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.37890625,5.15449043058,120,4.12617243525,0.312300409973,80,0.2,0.05,120,0.2,0.05,82.5239508033,0.687699590027,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3798828125,5.15441503875,120,4.12622264303,0.312292042522,80,0.2,0.05,120,0.2,0.05,82.5249548974,0.687707957478,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.380859375,5.15433965277,120,4.12627284467,0.312283676093,80,0.2,0.05,120,0.2,0.05,82.5259588689,0.687716323907,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3818359375,5.15426427264,120,4.12632304018,0.312275310685,80,0.2,0.05,120,0.2,0.05,82.5269627178,0.687724689315,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3828125,5.15418889836,120,4.12637322955,0.3122669463,80,0.2,0.05,120,0.2,0.05,82.527966444,0.6877330537,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3837890625,5.15411352992,120,4.1264234128,0.312258582936,80,0.2,0.05,120,0.2,0.05,82.5289700476,0.687741417064,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.384765625,5.15403816734,120,4.12647358992,0.312250220595,80,0.2,0.05,120,0.2,0.05,82.5299735287,0.687749779405,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3857421875,5.1539628106,120,4.1265237609,0.312241859274,80,0.2,0.05,120,0.2,0.05,82.5309768871,0.687758140726,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.38671875,5.15388745972,120,4.12657392576,0.312233498975,80,0.2,0.05,120,0.2,0.05,82.531980123,0.687766501025,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3876953125,5.15381211469,120,4.12662408449,0.312225139698,80,0.2,0.05,120,0.2,0.05,82.5329832363,0.687774860302,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.388671875,5.15373677551,120,4.12667423709,0.312216781441,80,0.2,0.05,120,0.2,0.05,82.533986227,0.687783218559,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3896484375,5.15366144218,120,4.12672438357,0.312208424206,80,0.2,0.05,120,0.2,0.05,82.5349890953,0.687791575794,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.390625,5.1535861147,120,4.12677452392,0.312200067992,80,0.2,0.05,120,0.2,0.05,82.535991841,0.687799932008,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3916015625,5.15351079307,120,4.12682465814,0.312191712799,80,0.2,0.05,120,0.2,0.05,82.5369944641,0.687808287201,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.392578125,5.15343547729,120,4.12687478623,0.312183358627,80,0.2,0.05,120,0.2,0.05,82.5379969648,0.687816641373,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3935546875,5.15336016737,120,4.12692490821,0.312175005475,80,0.2,0.05,120,0.2,0.05,82.538999343,0.687824994525,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.39453125,5.1532848633,120,4.12697502405,0.312166653344,80,0.2,0.05,120,0.2,0.05,82.5400015987,0.687833346656,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3955078125,5.15320956509,120,4.12702513378,0.312158302234,80,0.2,0.05,120,0.2,0.05,82.5410037319,0.687841697766,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.396484375,5.15313427272,120,4.12707523738,0.312149952144,80,0.2,0.05,120,0.2,0.05,82.5420057427,0.687850047856,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3974609375,5.15305898621,120,4.12712533485,0.312141603075,80,0.2,0.05,120,0.2,0.05,82.543007631,0.687858396925,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3984375,5.15298370556,120,4.12717542621,0.312133255025,80,0.2,0.05,120,0.2,0.05,82.5440093969,0.687866744975,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.3994140625,5.15290843076,120,4.12722551144,0.312124907997,80,0.2,0.05,120,0.2,0.05,82.5450110404,0.687875092003,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.400390625,5.15283316182,120,4.12727559056,0.312116561988,80,0.2,0.05,120,0.2,0.05,82.5460125615,0.687883438012,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.4013671875,5.15275789873,120,4.12732566355,0.312108216999,80,0.2,0.05,120,0.2,0.05,82.5470139601,0.687891783001,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.40234375,5.15268264149,120,4.12737573042,0.31209987303,80,0.2,0.05,120,0.2,0.05,82.5480152364,0.68790012697,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.4033203125,5.15260739012,120,4.12742579118,0.312091530081,80,0.2,0.05,120,0.2,0.05,82.5490163903,0.687908469919,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.404296875,5.1525321446,120,4.12747584582,0.312083188151,80,0.2,0.05,120,0.2,0.05,82.5500174219,0.687916811849,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.4052734375,5.15245690493,120,4.12752589433,0.312074847241,80,0.2,0.05,120,0.2,0.05,82.5510183311,0.687925152759,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.40625,5.15238167113,120,4.12757593673,0.312066507351,80,0.2,0.05,120,0.2,0.05,82.5520191179,0.687933492649,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.4072265625,5.15230644318,120,4.12762597302,0.31205816848,80,0.2,0.05,120,0.2,0.05,82.5530197824,0.68794183152,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.408203125,5.15223122109,120,4.12767600319,0.312049830628,80,0.2,0.05,120,0.2,0.05,82.5540203246,0.687950169372,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.4091796875,5.15215600485,120,4.12772602724,0.312041493795,80,0.2,0.05,120,0.2,0.05,82.5550207445,0.687958506205,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.41015625,5.15208079448,120,4.12777604518,0.312033157982,80,0.2,0.05,120,0.2,0.05,82.5560210421,0.687966842018,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.4111328125,5.15200558996,120,4.127826057,0.312024823188,80,0.2,0.05,120,0.2,0.05,82.5570212175,0.687975176812,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.412109375,5.15193039131,120,4.12787606271,0.312016489412,80,0.2,0.05,120,0.2,0.05,82.5580212705,0.687983510588,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.4130859375,5.15185519851,120,4.12792606231,0.312008156656,80,0.2,0.05,120,0.2,0.05,82.5590212013,0.687991843344,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.4140625,5.15178001157,120,4.12797605579,0.311999824918,80,0.2,0.05,120,0.2,0.05,82.5600210099,0.688000175082,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.4150390625,5.15170483049,120,4.12802604316,0.311991494198,80,0.2,0.05,120,0.2,0.05,82.5610206962,0.688008505802,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.416015625,5.15162965528,120,4.12807602442,0.311983164498,80,0.2,0.05,120,0.2,0.05,82.5620202603,0.688016835502,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.4169921875,5.15155448592,120,4.12812599957,0.311974835815,80,0.2,0.05,120,0.2,0.05,82.5630197022,0.688025164185,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.41796875,5.15147932243,120,4.12817596861,0.311966508151,80,0.2,0.05,120,0.2,0.05,82.5640190218,0.688033491849,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.4189453125,5.1514041648,120,4.12822593154,0.311958181505,80,0.2,0.05,120,0.2,0.05,82.5650182193,0.688041818495,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.419921875,5.15132901303,120,4.12827588836,0.311949855878,80,0.2,0.05,120,0.2,0.05,82.5660172947,0.688050144122,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.4208984375,5.15125386712,120,4.12832583907,0.311941531268,80,0.2,0.05,120,0.2,0.05,82.5670162478,0.688058468732,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
61.421875,5.15117872707,120,4.12837578367,0.311933207677,80,0.2,0.05,120,0.2,0.05,82.5680150788,0.688066792323,0.5,1,0,50,0.5,1,0,50,0.5,1.5,1,50,0.5,1,0,50
